"TIME","GEO","NA_ITEM","AGGREG","Value","Flag and Footnotes"
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Food and non-alcoholic beverages","103.8",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Food","104.1",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU27=100)","Bread and cereals","100.1",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Gross Domestic Product","98.0",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Actual individual consumption","94.6",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Food and non-alcoholic beverages","97.9",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Food","97.7",""
"2014","Germany (until 1990 former territory of the FRG)","Price level indices (EU15=100)","Bread and cereals","94.3",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Gross Domestic Product","2,923,930",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Actual individual consumption","1,956,956",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Food and non-alcoholic beverages","157,069",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Food","139,244",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure in national currency","Bread and cereals","31,388",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","66.9",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","5.4",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.8",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","1.1",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Gross Domestic Product","2,923,930",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Actual individual consumption","1,956,956",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Food and non-alcoholic beverages","157,069",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Food","139,244",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure (in euro)","Bread and cereals","31,388",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Gross Domestic Product","36,105",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","24,165",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,940",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Food","1,719",""
"2014","Germany (until 1990 former territory of the FRG)","Nominal expenditure per inhabitant (in euro)","Bread and cereals","388",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Gross Domestic Product","2,798,108",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Actual individual consumption","1,925,472",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","151,177",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Food","133,638",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU28)","Bread and cereals","31,345",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU27)","Gross Domestic Product","2,803,199",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU27)","Actual individual consumption","1,929,018",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","151,260",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU27)","Food","133,713",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU27)","Bread and cereals","31,356",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU15)","Gross Domestic Product","2,984,309",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU15)","Actual individual consumption","2,068,079",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","160,482",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU15)","Food","142,460",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure (in PPS_EU15)","Bread and cereals","33,292",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU28)","Gross Domestic Product","34,600",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","23,800",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,900",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU28)","Food","1,700",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU28)","Bread and cereals","400",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU27)","Gross Domestic Product","34,600",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","23,800",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,900",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU27)","Food","1,700",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU27)","Bread and cereals","400",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU15)","Gross Domestic Product","36,900",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","25,500",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,000",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU15)","Food","1,800",""
"2014","Germany (until 1990 former territory of the FRG)","Real expenditure per capita (in PPS_EU15)","Bread and cereals","400",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross Domestic Product","125",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","124",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","99",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","96",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","122",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross Domestic Product","125",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","123",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","98",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","96",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","122",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross Domestic Product","115",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","114",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","95",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","94",""
"2014","Germany (until 1990 former territory of the FRG)","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","115",""
"2014","Greece","Purchasing power parities (EU28=1)","Gross Domestic Product","0.841794",""
"2014","Greece","Purchasing power parities (EU28=1)","Actual individual consumption","0.854002",""
"2014","Greece","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","1.02234",""
"2014","Greece","Purchasing power parities (EU28=1)","Food","1.01669",""
"2014","Greece","Purchasing power parities (EU28=1)","Bread and cereals","1.13613",""
"2014","Greece","Purchasing power parities (EU27=1)","Gross Domestic Product","0.840265",""
"2014","Greece","Purchasing power parities (EU27=1)","Actual individual consumption","0.852432",""
"2014","Greece","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","1.02177",""
"2014","Greece","Purchasing power parities (EU27=1)","Food","1.01612",""
"2014","Greece","Purchasing power parities (EU27=1)","Bread and cereals","1.13572",""
"2014","Greece","Purchasing power parities (EU15=1)","Gross Domestic Product","0.789272",""
"2014","Greece","Purchasing power parities (EU15=1)","Actual individual consumption","0.795113",""
"2014","Greece","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.963056",""
"2014","Greece","Purchasing power parities (EU15=1)","Food","0.953729",""
"2014","Greece","Purchasing power parities (EU15=1)","Bread and cereals","1.06969",""
"2014","Greece","Price level indices (EU28=100)","Gross Domestic Product","84.2",""
"2014","Greece","Price level indices (EU28=100)","Actual individual consumption","85.4",""
"2014","Greece","Price level indices (EU28=100)","Food and non-alcoholic beverages","102.2",""
"2014","Greece","Price level indices (EU28=100)","Food","101.7",""
"2014","Greece","Price level indices (EU28=100)","Bread and cereals","113.6",""
"2014","Greece","Price level indices (EU27=100)","Gross Domestic Product","84.0",""
"2014","Greece","Price level indices (EU27=100)","Actual individual consumption","85.2",""
"2014","Greece","Price level indices (EU27=100)","Food and non-alcoholic beverages","102.2",""
"2014","Greece","Price level indices (EU27=100)","Food","101.6",""
"2014","Greece","Price level indices (EU27=100)","Bread and cereals","113.6",""
"2014","Greece","Price level indices (EU15=100)","Gross Domestic Product","78.9",""
"2014","Greece","Price level indices (EU15=100)","Actual individual consumption","79.5",""
"2014","Greece","Price level indices (EU15=100)","Food and non-alcoholic beverages","96.3",""
"2014","Greece","Price level indices (EU15=100)","Food","95.4",""
"2014","Greece","Price level indices (EU15=100)","Bread and cereals","107.0",""
"2014","Greece","Nominal expenditure in national currency","Gross Domestic Product","177,941",""
"2014","Greece","Nominal expenditure in national currency","Actual individual consumption","140,569",""
"2014","Greece","Nominal expenditure in national currency","Food and non-alcoholic beverages","21,585",""
"2014","Greece","Nominal expenditure in national currency","Food","20,383",""
"2014","Greece","Nominal expenditure in national currency","Bread and cereals","4,376",""
"2014","Greece","Nominal expenditure as a percentage of GDP (GDP=100)","Gross Domestic Product","100.0",""
"2014","Greece","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","79.0",""
"2014","Greece","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","12.1",""
